attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame,ground_truth_block_drop,is_flagged,reason_for_flag
22.0,94.3797971191202,98.5137055764748,2831.0,2955.0,96.94682091925168,2908.0,1.0,0.0,
23.0,101.5474609766302,104.18116071962226,3046.0,3125.0,102.5476001195386,3076.0,1.0,0.0,
24.0,106.181439005439,108.18171729125577,3185.0,3245.0,106.78152249118403,3203.0,1.0,0.0,
25.0,109.11518049130356,111.24881066284144,3273.0,3337.0,109.78193991990916,3293.0,1.0,0.0,
26.0,112.64900546291317,114.5159318630088,3379.0,3435.0,113.1824130057976,3395.0,1.0,0.0,
27.0,120.8834844061921,123.08379052059053,3626.0,3692.0,121.61691977765824,3648.0,1.0,0.0,
28.0,125.4841244635706,127.78444449225988,3764.0,3833.0,126.18422186360648,3785.0,1.0,0.0,
29.0,129.51801900663438,131.71832512103282,3885.0,3951.0,129.95141263522802,3898.0,1.0,0.0,
30.0,133.4852376068376,135.45217792122406,4004.0,4063.0,133.95196920686152,4018.0,1.0,0.0,
31.0,140.3528597214751,142.6198417787341,4210.0,4278.0,141.05295712151096,4231.0,1.0,0.0,
32.0,143.82000875022413,147.0871299503915,4314.0,4412.0,145.6202592074592,4368.0,1.0,0.0,
33.0,150.02087143625604,152.08782566493335,4500.0,4562.0,150.72096883629192,4521.0,1.0,0.0,
34.0,154.0881039507501,156.1550581794274,4622.0,4684.0,154.78820135078595,4643.0,1.0,0.0,
35.0,157.25521123662662,159.25548952244336,4717.0,4777.0,157.9219706652322,4737.0,1.0,0.0,
36.0,160.68902229394536,162.82265246548323,4820.0,4884.0,161.25576780826012,4837.0,1.0,0.0,
37.0,164.6229029227183,166.62318120853504,4938.0,4998.0,165.1229724941725,4953.0,1.0,0.0,
38.0,168.55678355149124,170.49038589444743,5056.0,5114.0,169.15686703723625,5074.0,1.0,0.0,
39.0,171.99059460881,174.02421086605702,5159.0,5220.0,172.59067809455502,5177.0,1.0,0.0,
40.0,176.05782712330404,178.15811932341165,5281.0,5344.0,176.7579245233399,5302.0,1.0,0.0,
41.0,179.52497615205309,182.3253657521965,5385.0,5469.0,180.82515703783395,5424.0,1.0,0.0,
42.0,185.5591489809336,187.89280698105316,5566.0,5636.0,186.32592232383,5589.0,1.0,0.0,
43.0,189.3596777239854,191.42663195266272,5680.0,5742.0,190.026437152591,5700.0,1.0,0.0,
44.0,192.52678500986192,194.69375315283008,5775.0,5840.0,193.29355835275837,5798.0,1.0,0.0,
45.0,196.19396186719263,198.29425406730024,5885.0,5948.0,196.79404535293764,5903.0,1.0,0.0,
46.0,199.4277450959297,201.72806512461895,5982.0,6051.0,200.16118046739584,6004.0,1.0,0.0,
47.0,202.86155615324847,205.72862169625247,6085.0,6171.0,204.2617509533202,6127.0,1.0,0.0,
48.0,207.9622657820812,210.06255798218876,6238.0,6301.0,208.4956733249656,6254.0,1.0,0.0,
49.0,212.29620206801744,215.463309353894,6368.0,6463.0,213.196327296635,6395.0,1.0,0.0,
50.0,216.5634624110932,218.96379635407328,6496.0,6568.0,217.3302357539896,6519.0,1.0,0.0,
51.0,220.0306114398422,222.397607411392,6600.0,6671.0,220.73070883987808,6621.0,1.0,0.0,
52.0,223.831140182894,225.86475644014104,6714.0,6775.0,224.4978996114996,6734.0,1.0,0.0,
53.0,227.3649651545036,229.4319193831809,6820.0,6882.0,227.9317106688184,6837.0,1.0,0.0,
54.0,231.49887361185824,233.69917972625663,6944.0,7010.0,232.06561912617295,6961.0,1.0,0.0,
55.0,235.13271249775863,237.23300469786625,7053.0,7116.0,235.73279598350368,7071.0,1.0,0.0,
56.0,238.2998197836352,240.86684358376667,7148.0,7225.0,239.29995892654352,7178.0,1.0,0.0,
57.0,242.33371432669892,244.8007242125396,7269.0,7343.0,243.23383955531648,7296.0,1.0,0.0,
