attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame,ground_truth_block_drop,is_flagged,reason_for_flag
31.0,135.7520077152805,137.6856070393194,4072.0,4130.0,136.1187248284603,4083.0,1.0,0.0,
32.0,145.5200180936148,147.7536586920735,4365.0,4432.0,146.1867764812144,4385.0,1.0,0.0,
33.0,152.38762948589078,154.7212838424894,4571.0,4641.0,152.82102243783052,4584.0,1.0,0.0,
34.0,156.18815229520854,158.05507578048747,4685.0,4741.0,156.6215452471483,4698.0,1.0,0.0,
35.0,161.78892275104528,163.6225083169442,4853.0,4908.0,162.255653622365,4867.0,1.0,0.0,
36.0,165.02270093090337,166.7896106580423,4950.0,5003.0,165.42275596346315,4962.0,1.0,0.0,
37.0,168.2564791107615,170.52345762860017,5047.0,5115.0,169.02325125650103,5070.0,1.0,0.0,
38.0,172.92378782395875,174.99073882551755,5187.0,5249.0,173.65722205031832,5209.0,1.0,0.0,
39.0,179.9914267325146,181.85835021779351,5399.0,5455.0,180.45815760383437,5413.0,1.0,0.0,
40.0,187.5591344317702,189.55940959456905,5626.0,5686.0,188.12587906122985,5643.0,1.0,0.0,
41.0,190.85958845038823,193.02655321008697,5725.0,5790.0,191.52634683798783,5745.0,1.0,0.0,
42.0,194.5934354209461,196.5603726643649,5837.0,5896.0,195.09350421164575,5852.0,1.0,0.0,
43.0,197.82721360080416,199.76081292484304,5934.0,5992.0,198.4272961496438,5952.0,1.0,0.0,
44.0,201.42770889384207,203.52799781478083,6042.0,6105.0,201.8611018457818,6055.0,1.0,0.0,
45.0,205.6282867357196,207.59522397913844,6168.0,6227.0,206.1283555264193,6183.0,1.0,0.0,
46.0,210.32893336829684,212.26253269233567,6309.0,6367.0,210.72898840085665,6321.0,1.0,0.0,
47.0,213.2293323543552,215.196269597774,6396.0,6455.0,213.92942866133475,6417.0,1.0,0.0,
48.0,216.82982764739305,219.39684743965157,6504.0,6581.0,217.7966273094125,6533.0,1.0,0.0,
49.0,220.6636883760908,222.59728770012967,6619.0,6677.0,221.1637571667905,6634.0,1.0,0.0,
50.0,224.36419742726864,226.53116218696732,6730.0,6795.0,224.86426621796835,6745.0,1.0,0.0,
51.0,229.4648990924057,231.6652017714844,6883.0,6949.0,230.1316574800053,6903.0,1.0,0.0,
52.0,232.9320427079236,234.89897995134243,6987.0,7046.0,233.5321252567633,7005.0,1.0,0.0,
53.0,236.0324692102618,238.2994477281005,7080.0,7148.0,236.6992275978614,7100.0,1.0,0.0,
54.0,239.39959906763983,241.26652255291876,7181.0,7237.0,239.86632993895955,7195.0,1.0,0.0,
55.0,242.566701408738,245.0670453622365,7276.0,7351.0,243.50016315137745,7304.0,1.0,0.0,
56.0,246.7672792506155,251.26789836691287,7402.0,7537.0,249.73435407543377,7491.0,1.0,0.0,
