attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame,ground_truth_block_drop,is_flagged,reason_for_flag
23.0,103.24558281749172,105.44584386558807,3097.0,3163.0,103.77897943521204,3113.0,1.0,0.0,
24.0,108.71289814912512,111.97995243266216,3261.0,3359.0,109.8130286731733,3294.0,1.0,0.0,
25.0,115.71372875670448,118.91410846302648,3471.0,3567.0,116.34713724024736,3490.0,1.0,0.0,
26.0,120.71432204783258,123.18128140478912,3621.0,3695.0,121.48107968580555,3644.0,1.0,0.0,
27.0,126.28164924528856,128.84862046806765,3788.0,3865.0,127.08174417186903,3812.0,1.0,0.0,
28.0,130.91553236173394,133.24914256426038,3927.0,3997.0,131.38225440223923,3941.0,1.0,0.0,
29.0,135.81611378703948,138.48309687564114,4074.0,4154.0,136.7162205794425,4101.0,1.0,0.0,
30.0,140.58334605791495,143.2503291465166,4217.0,4297.0,141.41677827310295,4242.0,1.0,0.0,
31.0,146.68406987309123,149.58441398194554,4400.0,4487.0,147.51750208827926,4425.0,1.0,0.0,
32.0,152.0847106275096,154.75169371611125,4562.0,4642.0,152.91814284269762,4587.0,1.0,0.0,
33.0,156.55190730091738,159.1855531009115,4696.0,4775.0,157.48535138192796,4724.0,1.0,0.0,
34.0,161.31913957179285,163.85277350596442,4839.0,4915.0,162.01922263255076,4860.0,1.0,0.0,
35.0,165.71966166798558,168.1532837363346,4971.0,5044.0,166.41974472874352,4992.0,1.0,0.0,
36.0,171.52034988569417,174.02064653125825,5145.0,5220.0,172.28710752366715,5168.0,1.0,0.0,
37.0,176.02088384770948,178.4545059160585,5280.0,5353.0,176.72096690846743,5301.0,1.0,0.0,
38.0,180.5214178097248,182.9550398780738,5415.0,5488.0,181.3548500249128,5440.0,1.0,0.0,
39.0,184.88860261731,187.32222468565905,5546.0,5619.0,185.75537212110555,5572.0,1.0,0.0,
40.0,188.62237894135237,190.9893264324863,5658.0,5729.0,189.35579929071775,5680.0,1.0,0.0,
41.0,192.48950441982475,195.0231383539963,5774.0,5850.0,193.4229485008353,5802.0,1.0,0.0,
42.0,197.32341126791525,199.6570214704417,5919.0,5989.0,198.12350619449572,5943.0,1.0,0.0,
43.0,200.85716386031245,202.99075033119377,6025.0,6089.0,201.5905842096779,6047.0,1.0,0.0,
44.0,204.8576384932149,207.02456225270376,6145.0,6210.0,205.4243723995428,6162.0,1.0,0.0,
45.0,208.3580537970046,210.7583385767461,6250.0,6322.0,209.09147414637005,6272.0,1.0,0.0,
46.0,214.52545218939596,216.62570137166972,6435.0,6498.0,215.15886067293883,6454.0,1.0,0.0,
47.0,218.39257766786835,221.09289804507756,6551.0,6632.0,219.39269632609395,6581.0,1.0,0.0,
48.0,221.82631839444295,223.9599048653243,6654.0,6718.0,222.4930641665934,6674.0,1.0,0.0,
49.0,225.36007098684016,227.7936930551892,6760.0,6833.0,226.19350320202815,6785.0,1.0,0.0,
50.0,228.76047442480728,231.26077107037133,6862.0,6937.0,229.22719646531257,6876.0,1.0,0.0,
51.0,234.2277897564407,236.56139995896717,7026.0,7096.0,234.8611982399836,7045.0,1.0,0.0,
52.0,238.0615779463056,242.06205257920809,7141.0,7261.0,239.02835931592367,7170.0,1.0,0.0,
53.0,243.82892887540663,252.7299849336147,7314.0,7581.0,244.7957102450248,7343.0,0.0,0.0,
